Gender,Education_Level,Years_of_Experience,Country,Race,Job_Title,Salary
1,2,4.0,0,4,41,91397.0
0,2,5.0,0,4,155,100867.0
1,0,2.0,4,2,3,64182.0
1,2,22.0,3,4,165,182506.0
0,2,9.0,3,3,41,136986.0
1,0,11.0,0,4,40,136662.0
0,3,32.0,3,4,174,191510.0
1,2,19.0,1,0,41,177347.0
0,0,3.0,4,0,155,70397.0
1,2,9.0,2,4,174,146075.0
0,0,18.0,1,0,3,155795.0
1,2,9.0,2,0,41,132638.0
0,3,22.0,0,4,174,178684.0
1,0,7.0,0,0,165,106218.0
1,2,28.0,1,4,41,191239.0
0,2,2.0,4,0,40,65840.0
1,3,0.0,3,0,174,52779.0
0,2,23.0,0,0,165,185038.0
1,0,14.0,2,0,3,136449.0
0,2,6.0,2,0,41,110707.0
1,2,17.0,4,1,174,151670.0
0,0,21.0,3,4,155,167015.0
1,2,13.0,0,0,41,146508.0
1,3,27.0,2,0,174,190596.0
0,0,6.0,4,1,165,104378.0
1,2,3.0,2,0,41,70216.0
0,2,5.0,2,0,155,101733.0
1,0,1.0,3,4,3,55935.0
1,2,21.0,3,0,165,180367.0
0,2,9.0,3,4,41,135596.0
1,0,11.0,3,0,40,136062.0
0,3,32.0,0,4,174,191267.0
1,2,19.0,3,0,41,177347.0
0,0,3.0,2,0,155,70397.0
1,2,9.0,4,2,174,146075.0
0,0,18.0,4,4,3,155795.0
1,2,9.0,3,4,41,132638.0
0,3,22.0,2,0,174,178684.0
1,0,7.0,1,4,165,106218.0
1,2,28.0,0,4,41,191239.0
0,2,2.0,0,4,40,65840.0
1,3,0.0,0,4,174,52779.0
0,2,23.0,4,4,165,185038.0
1,0,14.0,1,4,3,136449.0
0,2,6.0,1,0,41,110707.0
1,2,17.0,4,1,174,151670.0
0,0,21.0,1,4,155,167015.0
1,2,13.0,2,0,41,146508.0
1,3,27.0,4,1,174,190596.0
0,0,6.0,4,0,165,104378.0
1,2,3.0,4,1,41,70216.0
0,2,5.0,0,4,155,101733.0
1,0,1.0,2,0,3,55935.0
1,2,21.0,3,3,165,180367.0
0,2,9.0,0,4,41,135596.0
1,0,11.0,2,4,40,136062.0
0,3,32.0,0,4,174,191267.0
1,2,19.0,0,4,41,177347.0
0,0,6.0,0,4,41,103579.0
1,2,19.0,2,0,174,163780.0
1,0,12.0,3,3,40,137878.0
0,2,4.0,4,2,155,92438.0
1,2,5.0,3,4,41,84181.0
0,3,21.0,3,4,174,174821.0
1,0,10.0,4,1,3,126520.0
1,2,18.0,3,4,165,152168.0
0,3,29.0,4,4,174,190543.0
1,2,9.0,2,0,41,131547.0
1,0,28.0,3,3,155,192292.0
0,1,1.0,0,4,3,52807.0
1,2,20.0,2,4,165,174938.0
0,0,8.0,2,0,41,124071.0
1,2,3.0,3,0,40,73640.0
0,3,19.0,4,1,174,156486.0
1,2,11.0,1,4,41,138859.0
0,0,0.0,4,0,155,52831.0
1,2,23.0,3,0,174,182392.0
0,2,11.0,1,4,41,151078.0
1,0,8.0,1,4,3,100679.0
1,2,20.0,3,0,41,167924.0
0,2,10.0,1,4,155,113334.0
0,3,29.0,3,4,174,194778.0
1,0,4.0,3,3,41,77606.0
0,2,13.0,4,0,165,140010.0
1,0,20.0,1,1,155,142421.0
0,2,24.0,1,0,41,192756.0
1,3,1.0,0,0,174,106686.0
1,2,27.0,2,4,165,186794.0
0,0,19.0,4,0,3,150729.0
1,2,15.0,3,4,41,171652.0
1,0,6.0,4,2,155,88552.0
0,2,9.0,4,0,40,119918.0
1,3,21.0,3,3,174,174985.0
0,2,23.0,0,0,165,174336.0
1,0,4.0,2,0,3,72389.0
0,2,14.0,1,1,41,163978.0
1,0,25.0,3,0,155,166958.0
0,3,15.0,3,4,174,145052.0
1,2,32.0,1,0,165,195270.0
0,2,8.0,0,4,41,122970.0
1,1,4.0,0,4,3,80247.0
0,0,25.0,1,4,155,177862.0
1,2,4.0,2,0,41,91062.0
0,2,6.0,1,0,165,114290.0
1,0,10.0,4,0,40,128999.0
0,3,18.0,4,1,174,162454.0
1,2,8.0,1,4,155,122354.0
1,0,25.0,3,3,41,179756.0
0,2,3.0,1,4,40,73218.0
1,3,0.0,3,4,174,52612.0
0,2,23.0,1,4,165,185038.0
1,0,12.0,3,0,3,132442.0
0,2,5.0,4,2,41,102828.0
1,2,16.0,1,1,174,150301.0
0,0,22.0,1,1,155,171468.0
1,2,13.0,0,4,41,147326.0
1,3,26.0,1,0,174,185982.0
0,0,7.0,0,4,165,108267.0
1,2,3.0,1,1,41,91397.0
0,2,5.0,1,1,155,100867.0
1,0,2.0,3,0,3,64182.0
1,2,22.0,4,1,165,182506.0
0,2,9.0,0,0,41,136986.0
1,0,11.0,4,2,40,136662.0
0,3,32.0,2,0,174,191510.0
1,2,19.0,3,4,41,177347.0
0,0,4.0,2,0,155,82944.0
1,3,23.0,1,1,174,188288.0
0,2,14.0,3,3,165,141090.0
1,0,19.0,0,4,41,152726.0
0,2,9.0,0,4,3,124141.0
1,0,3.0,1,0,40,67556.0
0,2,22.0,2,0,155,182768.0
1,3,15.0,3,0,174,148727.0
0,0,6.0,4,0,41,91903.0
1,2,14.0,4,4,165,147708.0
0,0,21.0,0,4,155,163209.0
1,2,8.0,2,4,41,120288.0
1,3,21.0,3,4,174,170226.0
0,2,11.0,2,0,165,134979.0
1,0,16.0,3,3,3,137489.0
0,2,4.0,2,0,41,83577.0
1,0,9.0,1,4,40,117904.0
0,2,11.0,2,0,155,134482.0
1,3,30.0,0,4,174,184660.0
0,0,5.0,3,3,165,100151.0
1,2,3.0,4,0,41,88678.0
0,3,21.0,1,4,155,181285.0
1,2,16.0,4,4,174,154990.0
0,0,7.0,1,1,41,108204.0
1,2,19.0,1,1,165,175684.0
0,0,5.0,4,2,3,77766.0
1,3,24.0,2,0,174,192211.0
0,2,13.0,1,1,41,144647.0
1,0,20.0,2,0,155,162231.0
0,2,9.0,1,0,40,121120.0
1,0,4.0,1,4,41,79652.0
0,2,21.0,1,1,165,177002.0
1,2,5.0,3,4,3,87584.0
0,0,13.0,2,0,155,131860.0
1,3,28.0,4,1,174,182013.0
0,2,7.0,2,4,41,108799.0
1,0,13.0,1,1,165,135378.0
0,2,22.0,4,0,174,183530.0
1,0,18.0,3,4,3,150901.0
0,2,4.0,3,4,41,82697.0
1,3,26.0,3,0,165,194638.0
0,2,12.0,0,0,155,130356.0
1,0,18.0,0,4,41,152560.0
0,2,9.0,1,4,40,121432.0
1,0,2.0,1,1,3,63789.0
0,2,23.0,2,0,165,183690.0
1,3,16.0,0,0,174,151310.0
0,0,6.0,1,4,41,100358.0
1,2,15.0,3,4,165,148437.0
0,0,22.0,0,0,155,168691.0
1,2,8.0,1,4,41,115000.0
1,0,1.0,4,4,172,50000.0
0,2,5.0,0,0,103,100000.0
1,0,2.0,1,4,173,60000.0
0,2,6.0,4,1,15,90000.0
1,0,3.0,4,1,40,70000.0
1,3,12.0,0,4,25,170000.0
0,2,8.0,1,4,17,130000.0
1,0,1.0,2,0,172,50000.0
0,2,7.0,0,0,103,120000.0
1,0,4.0,0,4,173,80000.0
0,3,16.0,1,4,126,200000.0
1,2,8.0,4,2,15,100000.0
0,0,2.0,1,0,172,55000.0
1,3,12.0,4,4,25,170000.0
0,0,5.0,1,0,173,90000.0
1,0,4.0,0,0,40,80000.0
1,2,14.0,0,4,103,180000.0
1,0,2.0,4,1,172,60000.0
0,2,9.0,0,4,15,120000.0
0,0,3.0,1,4,173,70000.0
1,3,18.0,3,3,25,210000.0
1,2,9.0,1,4,17,140000.0
0,0,1.0,0,0,173,50000.0
1,2,7.0,1,1,103,110000.0
0,2,2.0,0,0,173,60000.0
1,0,11.0,3,4,15,160000.0
1,0,4.0,2,4,173,75000.0
0,3,16.0,0,4,25,200000.0
1,2,8.0,4,1,15,100000.0
0,0,2.0,3,3,172,55000.0
1,3,12.0,1,4,126,170000.0
0,0,5.0,4,1,173,90000.0
1,0,4.0,0,4,40,80000.0
1,2,14.0,3,3,103,180000.0
1,0,2.0,4,0,172,60000.0
0,2,9.0,0,0,15,120000.0
0,0,3.0,0,4,173,70000.0
1,3,18.0,1,4,25,210000.0
1,2,9.0,1,0,17,140000.0
0,0,1.0,3,4,173,50000.0
1,2,7.0,0,4,103,110000.0
0,2,2.0,3,4,173,60000.0
1,0,11.0,3,4,15,160000.0
1,0,4.0,2,4,173,75000.0
0,3,16.0,2,0,25,200000.0
1,2,8.0,3,3,15,100000.0
0,0,2.0,3,3,172,55000.0
1,3,12.0,0,0,126,170000.0
0,0,5.0,4,0,173,90000.0
1,0,4.0,1,0,40,80000.0
1,2,14.0,0,0,103,180000.0
1,0,2.0,0,0,172,60000.0
0,2,9.0,4,2,15,120000.0
0,0,3.0,2,0,173,70000.0
1,3,18.0,3,3,25,210000.0
1,2,9.0,4,0,17,140000.0
0,0,1.0,2,0,173,50000.0
1,2,7.0,1,0,103,110000.0
0,2,2.0,2,0,173,60000.0
1,0,11.0,1,4,15,160000.0
1,0,4.0,3,0,173,75000.0
0,3,16.0,4,4,25,200000.0
1,2,8.0,1,0,15,100000.0
0,0,2.0,4,4,172,55000.0
1,3,12.0,1,1,126,170000.0
0,0,5.0,4,0,173,90000.0
1,0,4.0,2,0,40,80000.0
1,2,14.0,4,0,103,180000.0
1,0,2.0,0,4,172,60000.0
0,2,9.0,3,0,15,120000.0
0,0,3.0,3,4,173,70000.0
1,3,18.0,0,0,25,210000.0
1,2,9.0,0,4,17,140000.0
0,0,1.0,3,3,173,50000.0
1,2,7.0,1,4,103,110000.0
0,2,2.0,4,1,173,60000.0
1,0,11.0,2,4,15,160000.0
1,0,4.0,1,0,173,75000.0
0,3,16.0,3,4,25,200000.0
1,2,8.0,0,4,15,100000.0
0,0,2.0,2,0,172,55000.0
1,3,12.0,1,1,126,170000.0
0,0,5.0,4,4,173,90000.0
1,0,4.0,2,0,40,80000.0
1,2,14.0,4,4,103,180000.0
1,0,2.0,4,1,172,60000.0
0,2,9.0,4,0,15,120000.0
0,0,3.0,3,0,173,70000.0
1,3,18.0,3,4,25,210000.0
1,2,9.0,3,4,17,140000.0
0,0,1.0,2,0,173,50000.0
1,2,7.0,1,1,103,110000.0
0,2,2.0,4,4,173,60000.0
1,0,11.0,1,1,15,160000.0
1,0,4.0,2,0,173,75000.0
0,3,16.0,1,4,25,200000.0
1,2,8.0,1,1,15,100000.0
0,0,2.0,1,0,172,55000.0
1,3,12.0,0,4,126,170000.0
0,0,5.0,0,4,173,90000.0
1,0,4.0,3,0,40,80000.0
1,2,14.0,1,0,103,180000.0
1,0,2.0,2,4,172,60000.0
0,2,9.0,1,4,15,120000.0
0,0,3.0,1,4,173,70000.0
1,3,18.0,4,4,25,210000.0
1,2,9.0,3,4,17,140000.0
0,0,1.0,4,2,173,50000.0
1,2,7.0,4,1,103,110000.0
0,2,2.0,3,4,173,60000.0
1,0,11.0,2,0,15,160000.0
1,0,4.0,0,4,173,75000.0
0,3,16.0,0,0,25,200000.0
1,2,8.0,1,4,15,100000.0
0,0,2.0,0,0,172,55000.0
1,3,12.0,1,1,126,170000.0
0,0,5.0,4,4,173,90000.0
1,0,4.0,4,1,40,80000.0
1,2,14.0,1,4,103,180000.0
1,0,2.0,0,4,172,60000.0
0,2,9.0,1,4,15,120000.0
0,0,3.0,3,4,173,70000.0
1,3,18.0,4,4,25,210000.0
1,2,9.0,3,4,17,140000.0
0,0,4.0,4,0,173,80000.0
1,0,3.0,3,4,40,70000.0
1,2,14.0,4,2,103,180000.0
1,0,2.0,4,1,172,60000.0
0,2,9.0,3,4,15,120000.0
0,0,3.0,4,0,173,70000.0
1,3,18.0,3,4,25,210000.0
1,2,9.0,2,0,17,140000.0
0,0,1.0,1,0,173,50000.0
1,2,7.0,4,1,103,110000.0
0,2,2.0,1,0,173,60000.0
1,0,11.0,3,3,15,160000.0
1,0,4.0,3,0,173,75000.0
0,3,16.0,0,0,25,200000.0
1,2,8.0,0,0,15,100000.0
0,0,2.0,0,4,172,55000.0
1,3,12.0,3,4,126,170000.0
0,0,5.0,2,4,173,90000.0
1,0,4.0,1,1,40,80000.0
1,2,14.0,0,4,103,180000.0
1,0,2.0,3,4,172,60000.0
0,2,9.0,0,4,15,120000.0
0,0,3.0,4,1,173,70000.0
1,3,18.0,0,4,25,210000.0
1,2,9.0,0,4,17,140000.0
0,0,1.0,0,4,173,50000.0
1,2,7.0,2,0,103,110000.0
0,2,2.0,3,4,173,60000.0
1,0,11.0,3,4,15,160000.0
1,0,4.0,4,1,173,75000.0
0,3,16.0,2,0,25,200000.0
1,2,8.0,4,0,15,100000.0
0,0,2.0,3,4,172,55000.0
1,3,12.0,0,4,126,170000.0
0,0,5.0,4,4,173,90000.0
1,0,4.0,1,4,40,80000.0
1,2,14.0,0,4,103,180000.0
1,0,2.0,0,4,172,60000.0
0,2,9.0,2,0,15,120000.0
0,0,3.0,0,0,173,70000.0
1,3,18.0,4,4,25,210000.0
1,2,9.0,2,0,17,140000.0
0,0,1.0,1,4,173,50000.0
1,2,7.0,0,0,103,110000.0
0,2,2.0,2,0,173,60000.0
1,0,11.0,2,4,15,160000.0
1,0,4.0,1,0,173,75000.0
0,3,16.0,3,3,25,200000.0
1,2,8.0,3,4,15,100000.0
0,0,2.0,1,4,172,55000.0
1,3,12.0,4,0,126,170000.0
0,0,5.0,1,0,173,90000.0
1,0,4.0,4,0,40,80000.0
1,2,14.0,3,4,103,180000.0
1,0,2.0,3,4,172,60000.0
0,2,9.0,4,4,15,120000.0
0,0,3.0,4,0,173,70000.0
1,3,18.0,2,0,25,210000.0
1,2,9.0,4,2,17,140000.0
0,0,1.0,1,1,173,50000.0
1,2,7.0,1,1,103,110000.0
0,2,2.0,1,1,173,60000.0
1,0,11.0,1,1,15,160000.0
1,0,4.0,0,4,173,75000.0
0,3,16.0,1,4,25,200000.0
1,2,8.0,0,4,15,100000.0
0,0,2.0,3,4,172,55000.0
1,3,12.0,1,0,126,170000.0
0,0,5.0,0,4,173,90000.0
1,0,4.0,3,0,40,80000.0
1,2,14.0,3,4,103,180000.0
1,0,2.0,0,4,172,60000.0
0,2,9.0,3,0,15,120000.0
0,0,3.0,0,0,173,70000.0
1,3,18.0,1,4,25,210000.0
1,2,9.0,1,1,17,140000.0
0,0,1.0,3,0,173,50000.0
1,2,7.0,3,4,103,110000.0
0,2,2.0,2,0,173,60000.0
1,0,11.0,4,1,15,160000.0
1,0,4.0,4,2,173,75000.0
0,3,16.0,2,0,25,200000.0
1,2,8.0,4,1,15,100000.0
0,0,2.0,0,4,172,55000.0
1,3,12.0,2,4,126,170000.0
0,0,5.0,4,2,173,90000.0
1,0,4.0,4,0,40,80000.0
1,2,14.0,0,4,103,180000.0
1,0,2.0,1,0,172,60000.0
0,2,9.0,2,4,15,120000.0
0,0,3.0,0,4,173,70000.0
1,3,18.0,1,1,25,210000.0
1,2,9.0,3,3,17,140000.0
0,0,1.0,0,4,173,50000.0
1,2,7.0,0,4,103,110000.0
0,2,2.0,4,4,173,60000.0
1,0,11.0,0,4,15,160000.0
1,0,4.0,4,2,173,75000.0
0,3,16.0,4,1,25,200000.0
1,2,8.0,2,0,15,100000.0
0,0,2.0,0,0,172,55000.0
1,3,12.0,3,0,126,170000.0
0,0,5.0,1,4,173,90000.0
1,0,4.0,2,0,40,80000.0
1,2,14.0,4,4,103,180000.0
1,0,2.0,3,3,172,60000.0
0,2,9.0,2,4,15,120000.0
0,0,3.0,1,4,173,70000.0
1,3,18.0,1,0,25,210000.0
1,2,9.0,0,0,17,140000.0
0,0,1.0,2,4,173,50000.0
1,2,7.0,4,2,103,110000.0
0,2,2.0,3,4,173,60000.0
1,0,11.0,4,1,15,160000.0
1,0,4.0,2,0,173,75000.0
0,3,16.0,1,4,25,200000.0
1,2,8.0,4,2,15,100000.0
0,0,2.0,1,1,172,55000.0
1,3,12.0,2,0,126,170000.0
0,0,5.0,4,1,173,90000.0
1,0,4.0,1,4,40,80000.0
1,2,14.0,4,4,103,180000.0
1,0,2.0,2,0,172,60000.0
0,2,9.0,4,4,15,120000.0
1,2,5.0,3,0,188,80000.0
0,0,4.0,1,4,66,60000.0
1,0,2.0,2,4,87,50000.0
0,2,18.0,1,0,136,160000.0
1,3,9.0,0,0,28,120000.0
0,1,0.0,4,2,67,40000.0
1,0,10.0,0,4,188,100000.0
0,2,4.0,1,1,132,75000.0
1,3,16.0,0,4,28,140000.0
0,0,2.0,0,4,66,50000.0
1,2,11.0,3,0,136,110000.0
0,0,1.0,4,2,188,45000.0
1,1,4.0,3,3,87,55000.0
0,3,13.0,4,0,28,130000.0
1,0,2.0,2,4,67,50000.0
0,2,7.0,4,4,132,80000.0
1,0,2.0,2,4,87,45000.0
0,1,1.0,4,2,67,32000.0
1,3,12.0,4,0,136,120000.0
0,2,4.0,4,4,188,65000.0
1,0,8.0,2,4,132,95000.0
0,2,5.0,4,4,28,80000.0
0,1,3.0,1,4,66,38000.0
1,2,10.0,1,4,188,110000.0
0,0,2.0,4,4,87,45000.0
1,2,7.0,1,1,132,89000.0
1,1,1.0,4,2,67,32000.0
0,0,5.0,3,4,188,70000.0
1,3,15.0,0,4,28,150000.0
0,0,1.0,0,4,87,40000.0
0,2,9.0,0,4,136,105000.0
1,2,4.0,4,4,188,65000.0
0,3,14.0,3,4,28,140000.0
1,0,3.0,0,0,87,50000.0
0,1,2.0,4,4,67,35000.0
1,2,11.0,2,0,132,115000.0
0,2,5.0,0,4,188,70000.0
1,0,6.0,4,4,188,80000.0
0,1,1.0,0,4,66,30000.0
1,3,13.0,1,1,28,135000.0
0,0,1.0,0,4,87,40000.0
1,2,10.0,4,0,132,105000.0
1,1,2.0,1,4,67,35000.0
0,3,12.0,2,0,136,120000.0
1,2,3.0,3,4,188,55000.0
0,0,2.0,1,0,87,45000.0
1,2,14.0,1,0,28,140000.0
0,0,3.0,0,0,188,55000.0
1,3,11.0,0,4,136,115000.0
0,2,4.0,1,4,132,70000.0
1,1,3.0,0,4,66,38000.0
0,2,13.0,2,0,28,135000.0
1,0,2.0,1,4,87,45000.0
0,2,7.0,1,1,188,85000.0
1,1,1.0,4,0,67,32000.0
0,3,15.0,3,4,136,150000.0
1,0,4.0,1,4,188,65000.0
0,2,1.0,4,0,67,32000.0
1,3,12.0,3,0,28,120000.0
0,0,1.0,0,4,87,40000.0
1,2,9.0,2,4,132,95000.0
1,1,2.0,4,1,67,35000.0
0,3,14.0,0,4,28,140000.0
1,0,3.0,2,0,188,55000.0
0,2,6.0,2,0,136,80000.0
1,3,13.0,3,0,28,135000.0
0,0,2.0,1,0,87,45000.0
1,2,8.0,4,2,132,95000.0
0,1,1.0,3,4,67,32000.0
1,0,5.0,2,0,188,70000.0
0,2,12.0,1,0,28,120000.0
1,2,4.0,1,0,136,70000.0
0,2,7.0,4,1,188,85000.0
1,1,2.0,0,0,66,33000.0
0,3,15.0,0,0,136,150000.0
1,0,3.0,3,3,87,50000.0
0,2,1.0,3,3,67,32000.0
1,3,11.0,3,0,28,115000.0
0,0,1.0,0,4,188,40000.0
1,2,10.0,3,4,132,105000.0
1,1,2.0,3,3,67,35000.0
0,3,13.0,2,4,28,135000.0
1,0,4.0,3,4,188,65000.0
0,2,6.0,0,4,136,80000.0
1,3,14.0,4,1,28,140000.0
0,0,2.0,2,0,87,45000.0
1,2,8.0,3,4,132,95000.0
0,1,1.0,1,0,67,32000.0
1,0,5.0,3,3,188,70000.0
0,2,12.0,1,4,28,120000.0
1,2,4.0,2,4,136,70000.0
0,2,7.0,3,0,188,85000.0
1,1,2.0,0,4,66,33000.0
0,3,15.0,3,4,136,150000.0
1,0,3.0,0,4,87,50000.0
0,2,1.0,2,0,67,32000.0
1,3,11.0,1,1,28,115000.0
0,0,1.0,4,2,188,40000.0
1,2,10.0,0,4,132,105000.0
1,1,2.0,1,4,67,35000.0
0,3,13.0,3,4,28,135000.0
1,0,4.0,1,4,188,65000.0
0,2,6.0,0,4,136,80000.0
1,3,14.0,3,0,28,140000.0
0,0,2.0,2,0,87,45000.0
1,2,8.0,3,0,132,95000.0
0,1,1.0,0,4,67,32000.0
1,0,5.0,3,0,188,70000.0
0,2,12.0,0,0,28,120000.0
1,2,4.0,3,3,136,70000.0
0,2,7.0,0,0,188,85000.0
1,1,2.0,4,2,66,33000.0
0,3,15.0,1,0,136,150000.0
1,0,3.0,2,0,87,50000.0
0,2,1.0,4,2,67,32000.0
1,3,11.0,2,4,28,115000.0
0,0,1.0,2,0,188,40000.0
1,2,10.0,0,0,132,105000.0
1,1,2.0,0,4,67,35000.0
0,3,13.0,3,4,28,135000.0
1,0,4.0,1,0,188,65000.0
0,2,6.0,0,0,136,80000.0
1,3,14.0,4,4,28,140000.0
0,0,2.0,0,4,87,45000.0
1,2,8.0,4,4,132,95000.0
0,1,1.0,2,0,67,32000.0
1,0,5.0,1,4,188,70000.0
0,2,12.0,2,0,28,120000.0
1,2,4.0,1,1,136,70000.0
0,2,7.0,4,0,188,85000.0
1,1,2.0,3,0,66,33000.0
0,3,15.0,3,3,136,150000.0
1,0,3.0,0,4,87,50000.0
0,2,1.0,1,0,67,32000.0
1,3,11.0,1,0,28,115000.0
1,0,2.0,2,0,87,45000.0
0,1,1.0,2,0,67,32000.0
1,3,12.0,1,1,136,120000.0
0,2,4.0,2,0,188,65000.0
1,0,8.0,3,4,132,95000.0
0,2,5.0,3,4,28,80000.0
0,1,3.0,3,3,66,38000.0
1,2,10.0,3,3,188,110000.0
0,0,2.0,4,4,87,45000.0
1,2,7.0,3,4,132,89000.0
1,1,1.0,0,4,67,32000.0
0,0,5.0,0,4,188,70000.0
1,3,15.0,3,4,28,150000.0
0,0,1.0,1,4,87,40000.0
0,2,9.0,2,0,136,105000.0
1,2,4.0,0,4,188,65000.0
0,3,14.0,2,4,28,140000.0
1,0,3.0,4,0,87,50000.0
0,1,2.0,3,3,67,35000.0
1,2,11.0,4,0,132,115000.0
0,2,5.0,0,4,188,70000.0
1,0,6.0,0,4,188,80000.0
0,1,1.0,2,4,66,30000.0
1,3,13.0,4,1,28,135000.0
0,0,1.0,4,0,87,40000.0
1,2,10.0,3,0,132,105000.0
1,1,2.0,2,4,67,35000.0
0,3,12.0,0,4,136,120000.0
1,2,3.0,1,0,188,55000.0
0,0,2.0,4,1,87,45000.0
1,2,14.0,3,0,28,140000.0
0,0,3.0,1,4,188,55000.0
1,3,11.0,2,0,136,115000.0
0,2,4.0,4,2,132,70000.0
1,1,3.0,2,0,66,38000.0
0,2,13.0,4,0,28,135000.0
1,0,2.0,1,4,87,45000.0
0,2,7.0,3,4,188,85000.0
1,1,1.0,2,0,67,32000.0
0,3,15.0,1,0,136,150000.0
1,0,4.0,4,4,188,65000.0
0,2,1.0,0,0,67,32000.0
1,3,12.0,0,4,28,120000.0
0,0,1.0,3,4,87,40000.0
1,2,9.0,1,4,132,95000.0
1,1,2.0,1,1,67,35000.0
0,3,14.0,4,0,28,140000.0
1,0,3.0,3,4,188,55000.0
0,2,6.0,1,0,136,80000.0
1,3,13.0,2,0,28,135000.0
0,0,2.0,3,4,87,45000.0
1,2,8.0,0,0,132,95000.0
0,1,1.0,3,3,67,32000.0
1,0,5.0,1,4,188,70000.0
0,2,12.0,4,1,28,120000.0
1,2,4.0,2,4,136,70000.0
0,2,7.0,2,0,188,85000.0
1,1,2.0,3,3,66,33000.0
0,3,15.0,4,1,136,150000.0
1,0,3.0,2,0,87,50000.0
0,2,1.0,4,2,67,32000.0
1,3,11.0,4,4,28,115000.0
0,0,1.0,2,0,188,40000.0
1,2,10.0,4,0,132,105000.0
1,1,2.0,0,4,67,35000.0
0,3,13.0,4,1,28,135000.0
1,0,4.0,1,1,188,65000.0
0,2,6.0,1,0,136,80000.0
1,3,14.0,0,4,28,140000.0
0,0,2.0,0,4,87,45000.0
1,2,8.0,4,4,132,95000.0
0,1,1.0,0,4,67,32000.0
1,0,5.0,3,4,188,70000.0
0,2,12.0,1,1,28,120000.0
1,2,4.0,3,3,136,70000.0
0,2,7.0,0,0,188,85000.0
1,1,2.0,0,4,66,33000.0
0,3,15.0,0,0,136,150000.0
1,0,3.0,0,4,87,50000.0
0,2,1.0,1,4,67,32000.0
1,3,11.0,0,4,28,115000.0
0,0,1.0,1,1,188,40000.0
1,2,10.0,0,0,132,105000.0
1,1,2.0,1,4,67,35000.0
0,3,13.0,2,0,28,135000.0
1,0,4.0,4,2,188,65000.0
0,2,6.0,2,4,136,80000.0
1,3,14.0,2,0,28,140000.0
0,0,2.0,0,0,87,45000.0
1,2,8.0,3,4,132,95000.0
0,1,1.0,4,0,67,32000.0
1,0,5.0,0,0,188,70000.0
0,2,12.0,4,1,28,120000.0
1,2,4.0,3,4,136,70000.0
0,2,7.0,3,0,188,85000.0
1,1,2.0,1,0,66,33000.0
0,3,15.0,4,4,136,150000.0
1,0,3.0,3,4,87,50000.0
0,2,1.0,1,0,67,32000.0
1,3,11.0,2,4,28,115000.0
0,0,1.0,2,4,188,40000.0
1,2,10.0,2,4,132,105000.0
1,1,2.0,2,0,67,35000.0
0,3,13.0,3,0,28,135000.0
1,0,4.0,3,4,188,65000.0
0,2,6.0,0,0,136,80000.0
1,3,14.0,4,4,28,140000.0
0,0,2.0,3,4,87,45000.0
1,2,8.0,0,4,132,95000.0
0,1,1.0,3,3,67,32000.0
1,0,5.0,2,4,188,70000.0
0,2,12.0,2,0,28,120000.0
1,2,4.0,4,2,136,70000.0
0,2,7.0,4,4,188,85000.0
1,1,2.0,1,0,66,33000.0
0,3,15.0,4,2,136,150000.0
1,0,3.0,3,3,87,50000.0
0,2,1.0,3,4,67,32000.0
1,3,11.0,0,4,28,115000.0
1,0,3.0,2,0,173,60000.0
0,2,9.0,2,0,93,100000.0
1,3,15.0,1,1,17,150000.0
0,0,4.0,2,4,46,55000.0
1,1,1.0,2,0,79,30000.0
0,2,5.0,3,4,172,70000.0
1,0,8.0,3,0,99,90000.0
0,2,2.0,1,4,91,40000.0
1,3,12.0,0,4,17,130000.0
0,0,6.0,0,0,48,75000.0
1,1,2.0,2,4,79,35000.0
0,2,10.0,1,1,93,110000.0
1,0,4.0,1,1,173,65000.0
1,3,18.0,2,0,17,180000.0
0,0,1.0,0,4,83,35000.0
0,2,11.0,2,0,48,120000.0
1,0,6.0,4,2,99,75000.0
0,1,1.0,4,1,79,30000.0
1,3,16.0,4,2,17,160000.0
1,0,3.0,0,0,172,60000.0
0,2,8.0,2,4,91,85000.0
1,0,5.0,2,0,99,70000.0
0,2,3.0,0,4,46,50000.0
1,3,13.0,0,0,17,140000.0
0,0,6.0,3,0,48,75000.0
1,1,2.0,2,0,79,35000.0
0,2,10.0,3,4,93,110000.0
1,0,4.0,1,4,173,65000.0
1,3,18.0,1,4,17,180000.0
0,0,1.0,2,0,83,35000.0
0,2,11.0,2,0,48,120000.0
1,0,6.0,3,3,99,75000.0
0,1,1.0,4,1,79,30000.0
1,3,16.0,1,0,17,160000.0
1,0,3.0,2,0,172,60000.0
0,2,8.0,4,1,91,85000.0
1,0,5.0,3,4,99,70000.0
0,2,3.0,1,1,46,50000.0
1,3,13.0,2,4,17,140000.0
0,0,6.0,0,0,48,75000.0
1,1,2.0,0,4,79,35000.0
0,2,10.0,3,4,93,110000.0
1,0,4.0,0,4,173,65000.0
1,3,18.0,3,4,17,180000.0
0,0,1.0,0,4,83,35000.0
0,2,11.0,3,4,48,120000.0
1,0,6.0,2,0,99,75000.0
0,1,1.0,0,0,79,30000.0
1,3,16.0,0,4,17,160000.0
1,0,3.0,1,4,172,60000.0
0,2,8.0,2,0,91,85000.0
1,0,5.0,3,0,99,70000.0
0,2,3.0,2,0,46,50000.0
1,3,13.0,2,0,17,140000.0
0,0,6.0,1,1,48,75000.0
1,1,2.0,3,4,79,35000.0
