Gender,Education_Level,Years_of_Experience,Country,Race,Job_Title,Salary
0,4,3.0,1,9,14,73218.0
1,5,0.0,3,9,64,52612.0
0,4,23.0,1,9,60,185038.0
1,1,12.0,3,1,0,132442.0
0,4,5.0,4,5,15,102828.0
1,4,16.0,1,3,64,150301.0
0,1,22.0,1,3,57,171468.0
1,4,13.0,0,2,15,147326.0
1,5,26.0,1,1,64,185982.0
0,1,7.0,0,2,60,108267.0
1,4,3.0,1,3,15,91397.0
0,4,5.0,1,3,57,100867.0
1,1,2.0,3,1,0,64182.0
1,4,22.0,4,0,60,182506.0
0,4,9.0,0,1,15,136986.0
1,1,11.0,4,5,14,136662.0
0,5,32.0,2,4,64,191510.0
1,4,19.0,3,8,15,177347.0
0,1,4.0,2,4,57,82944.0
1,5,23.0,1,3,64,188288.0
0,4,14.0,3,7,60,141090.0
1,1,19.0,0,2,15,152726.0
0,4,9.0,0,2,0,124141.0
1,1,3.0,1,1,14,67556.0
0,4,22.0,2,4,57,182768.0
1,5,15.0,3,1,64,148727.0
0,1,6.0,4,1,15,91903.0
1,4,14.0,4,9,60,147708.0
0,1,21.0,0,2,57,163209.0
1,4,8.0,2,9,15,120288.0
1,5,21.0,3,8,64,170226.0
0,4,11.0,2,4,60,134979.0
1,1,16.0,3,7,0,137489.0
0,4,4.0,2,6,15,83577.0
1,1,9.0,1,9,14,117904.0
0,4,11.0,2,6,57,134482.0
1,5,30.0,0,2,64,184660.0
0,1,5.0,3,7,60,100151.0
1,4,3.0,4,1,15,88678.0
0,5,21.0,1,9,57,181285.0
1,4,16.0,4,9,64,154990.0
0,1,7.0,1,3,15,108204.0
1,4,19.0,1,3,60,175684.0
0,1,5.0,4,5,0,77766.0
1,5,24.0,2,4,64,192211.0
0,4,13.0,1,3,15,144647.0
1,1,20.0,2,4,57,162231.0
0,4,9.0,1,1,14,121120.0
1,1,4.0,1,9,15,79652.0
0,4,21.0,1,3,60,177002.0
1,4,5.0,3,9,0,87584.0
0,1,13.0,2,4,57,131860.0
1,5,28.0,4,0,64,182013.0
0,4,7.0,2,9,15,108799.0
1,1,13.0,1,3,60,135378.0
0,4,22.0,4,1,64,183530.0
1,1,18.0,3,8,0,150901.0
0,4,4.0,3,9,15,82697.0
1,5,26.0,3,1,60,194638.0
0,4,12.0,0,1,57,130356.0
1,1,18.0,0,2,15,152560.0
0,4,9.0,1,9,14,121432.0
1,1,2.0,1,3,0,63789.0
0,4,23.0,2,6,60,183690.0
1,5,16.0,0,1,64,151310.0
0,1,6.0,1,9,15,100358.0
1,4,15.0,3,9,60,148437.0
0,1,22.0,0,1,57,168691.0
1,1,1.0,4,9,62,50000.0
0,4,5.0,0,1,38,100000.0
1,1,2.0,1,9,63,60000.0
0,4,6.0,4,0,3,90000.0
1,1,3.0,4,0,13,70000.0
1,5,12.0,0,9,7,170000.0
0,4,8.0,1,9,4,130000.0
1,1,1.0,2,4,62,50000.0
0,4,7.0,0,1,38,120000.0
1,1,4.0,0,2,63,80000.0
0,5,16.0,1,9,49,200000.0
1,4,8.0,4,5,3,100000.0
0,1,2.0,1,1,62,55000.0
1,5,12.0,4,9,7,170000.0
0,1,5.0,1,1,63,90000.0
1,1,4.0,0,1,13,80000.0
1,4,14.0,0,9,38,180000.0
1,1,2.0,4,0,62,60000.0
0,4,9.0,0,9,3,120000.0
0,1,3.0,1,9,63,70000.0
1,5,18.0,3,7,7,210000.0
1,4,9.0,1,9,4,140000.0
0,1,1.0,0,1,63,50000.0
1,4,7.0,1,3,38,110000.0
0,4,2.0,0,1,63,60000.0
1,1,11.0,3,9,3,160000.0
1,1,4.0,2,9,63,75000.0
0,5,16.0,0,9,7,200000.0
1,4,8.0,4,0,3,100000.0
0,1,2.0,3,7,62,55000.0
1,5,12.0,1,9,49,170000.0
0,1,5.0,4,0,63,90000.0
1,1,4.0,0,9,13,80000.0
1,4,14.0,3,7,38,180000.0
1,1,2.0,4,1,62,60000.0
0,4,9.0,0,1,3,120000.0
0,1,3.0,0,2,63,70000.0
1,5,18.0,1,9,7,210000.0
1,4,9.0,1,1,4,140000.0
0,1,1.0,3,8,63,50000.0
1,4,7.0,0,9,38,110000.0
0,4,2.0,3,8,63,60000.0
1,1,11.0,3,9,3,160000.0
1,1,4.0,2,9,63,75000.0
0,5,16.0,2,4,7,200000.0
1,4,8.0,3,7,3,100000.0
0,1,2.0,3,7,62,55000.0
1,5,12.0,0,1,49,170000.0
0,1,5.0,4,1,63,90000.0
1,1,4.0,1,1,13,80000.0
1,4,14.0,0,1,38,180000.0
1,1,2.0,0,1,62,60000.0
0,4,9.0,4,5,3,120000.0
0,1,3.0,2,4,63,70000.0
1,5,18.0,3,7,7,210000.0
1,4,9.0,4,1,4,140000.0
0,1,1.0,2,6,63,50000.0
1,4,7.0,1,1,38,110000.0
0,4,2.0,2,6,63,60000.0
1,1,11.0,1,9,3,160000.0
1,1,4.0,3,1,63,75000.0
0,5,16.0,4,9,7,200000.0
1,4,8.0,1,1,3,100000.0
0,1,2.0,4,9,62,55000.0
1,5,12.0,1,3,49,170000.0
0,1,5.0,4,1,63,90000.0
1,1,4.0,2,4,13,80000.0
1,4,14.0,4,1,38,180000.0
1,1,2.0,0,9,62,60000.0
0,4,9.0,3,1,3,120000.0
0,1,3.0,3,8,63,70000.0
1,5,18.0,0,1,7,210000.0
1,4,9.0,0,2,4,140000.0
0,1,1.0,3,7,63,50000.0
1,4,7.0,1,9,38,110000.0
0,4,2.0,4,0,63,60000.0
1,1,11.0,2,9,3,160000.0
1,1,4.0,1,1,63,75000.0
0,5,16.0,3,9,7,200000.0
1,4,8.0,0,2,3,100000.0
0,1,2.0,2,4,62,55000.0
1,5,12.0,1,3,49,170000.0
0,1,5.0,4,9,63,90000.0
1,1,4.0,2,4,13,80000.0
1,4,14.0,4,9,38,180000.0
1,1,2.0,4,0,62,60000.0
0,4,9.0,4,1,3,120000.0
0,1,3.0,3,1,63,70000.0
1,5,18.0,3,9,7,210000.0
1,4,9.0,3,8,4,140000.0
0,1,1.0,2,4,63,50000.0
1,4,7.0,1,3,38,110000.0
0,4,2.0,4,9,63,60000.0
1,1,11.0,1,3,3,160000.0
1,1,4.0,2,6,63,75000.0
0,5,16.0,1,9,7,200000.0
1,4,8.0,1,3,3,100000.0
0,1,2.0,1,1,62,55000.0
1,5,12.0,0,9,49,170000.0
0,1,5.0,0,9,63,90000.0
1,1,4.0,3,1,13,80000.0
1,4,14.0,1,1,38,180000.0
1,1,2.0,2,9,62,60000.0
0,4,9.0,1,9,3,120000.0
0,1,3.0,1,9,63,70000.0
1,5,18.0,4,9,7,210000.0
1,4,9.0,3,9,4,140000.0
0,1,1.0,4,5,63,50000.0
1,4,7.0,4,0,38,110000.0
0,4,2.0,3,8,63,60000.0
1,1,11.0,2,6,3,160000.0
1,1,4.0,0,2,63,75000.0
0,5,16.0,0,1,7,200000.0
1,4,8.0,1,9,3,100000.0
0,1,2.0,0,1,62,55000.0
1,5,12.0,1,3,49,170000.0
0,1,5.0,4,9,63,90000.0
1,1,4.0,4,0,13,80000.0
1,4,14.0,1,9,38,180000.0
1,1,2.0,0,2,62,60000.0
0,4,9.0,1,9,3,120000.0
0,1,3.0,3,8,63,70000.0
1,5,18.0,4,9,7,210000.0
1,4,9.0,3,8,4,140000.0
0,1,4.0,4,1,63,80000.0
1,1,3.0,3,8,13,70000.0
1,4,14.0,4,5,38,180000.0
1,1,2.0,4,0,62,60000.0
0,4,9.0,3,9,3,120000.0
0,1,3.0,4,1,63,70000.0
1,5,18.0,3,8,7,210000.0
1,4,9.0,2,4,4,140000.0
0,1,1.0,1,1,63,50000.0
1,4,7.0,4,0,38,110000.0
0,4,2.0,1,1,63,60000.0
1,1,11.0,3,7,3,160000.0
1,1,4.0,3,1,63,75000.0
0,5,16.0,0,1,7,200000.0
1,4,8.0,0,1,3,100000.0
0,1,2.0,0,9,62,55000.0
1,5,12.0,3,9,49,170000.0
0,1,5.0,2,9,63,90000.0
1,1,4.0,1,3,13,80000.0
1,4,14.0,0,2,38,180000.0
1,1,2.0,3,9,62,60000.0
0,4,9.0,0,9,3,120000.0
0,1,3.0,4,0,63,70000.0
1,5,18.0,0,2,7,210000.0
1,4,9.0,0,9,4,140000.0
0,1,1.0,0,2,63,50000.0
1,4,7.0,2,6,38,110000.0
0,4,2.0,3,9,63,60000.0
1,1,11.0,3,9,3,160000.0
1,1,4.0,4,0,63,75000.0
0,5,16.0,2,6,7,200000.0
1,4,8.0,4,1,3,100000.0
0,1,2.0,3,9,62,55000.0
1,5,12.0,0,9,49,170000.0
0,1,5.0,4,9,63,90000.0
1,1,4.0,1,9,13,80000.0
1,4,14.0,0,9,38,180000.0
1,1,2.0,0,2,62,60000.0
0,4,9.0,2,6,3,120000.0
0,1,3.0,0,1,63,70000.0
1,5,18.0,4,9,7,210000.0
1,4,9.0,2,4,4,140000.0
0,1,1.0,1,9,63,50000.0
1,4,7.0,0,1,38,110000.0
0,4,2.0,2,4,63,60000.0
1,1,11.0,2,9,3,160000.0
1,1,4.0,1,1,63,75000.0
0,5,16.0,3,7,7,200000.0
1,4,8.0,3,8,3,100000.0
0,1,2.0,1,9,62,55000.0
1,5,12.0,4,1,49,170000.0
0,1,5.0,1,1,63,90000.0
1,1,4.0,4,1,13,80000.0
1,4,14.0,3,9,38,180000.0
1,1,2.0,3,8,62,60000.0
0,4,9.0,4,9,3,120000.0
0,1,3.0,4,1,63,70000.0
1,5,18.0,2,4,7,210000.0
1,4,9.0,4,5,4,140000.0
0,1,1.0,1,3,63,50000.0
1,4,7.0,1,3,38,110000.0
0,4,2.0,1,3,63,60000.0
1,1,11.0,1,3,3,160000.0
1,1,4.0,0,2,63,75000.0
0,5,16.0,1,9,7,200000.0
1,4,8.0,0,2,3,100000.0
0,1,2.0,3,8,62,55000.0
1,5,12.0,1,1,49,170000.0
0,1,5.0,0,9,63,90000.0
1,1,4.0,3,1,13,80000.0
1,4,14.0,3,8,38,180000.0
1,1,2.0,0,9,62,60000.0
0,4,9.0,3,1,3,120000.0
0,1,3.0,0,1,63,70000.0
1,5,18.0,1,9,7,210000.0
1,4,9.0,1,3,4,140000.0
0,1,1.0,3,1,63,50000.0
1,4,7.0,3,9,38,110000.0
0,4,2.0,2,6,63,60000.0
1,1,11.0,4,0,3,160000.0
1,1,4.0,4,5,63,75000.0
0,5,16.0,2,6,7,200000.0
1,4,8.0,4,0,3,100000.0
0,1,2.0,0,2,62,55000.0
1,5,12.0,2,9,49,170000.0
0,1,5.0,4,5,63,90000.0
1,1,4.0,4,1,13,80000.0
1,4,14.0,0,9,38,180000.0
1,1,2.0,1,1,62,60000.0
0,4,9.0,2,9,3,120000.0
0,1,3.0,0,9,63,70000.0
1,5,18.0,1,3,7,210000.0
1,4,9.0,3,7,4,140000.0
0,1,1.0,0,9,63,50000.0
1,4,7.0,0,2,38,110000.0
0,4,2.0,4,9,63,60000.0
1,1,11.0,0,2,3,160000.0
1,1,4.0,4,5,63,75000.0
0,5,16.0,4,0,7,200000.0
1,4,8.0,2,6,3,100000.0
0,1,2.0,0,1,62,55000.0
1,5,12.0,3,1,49,170000.0
0,1,5.0,1,9,63,90000.0
1,1,4.0,2,4,13,80000.0
1,4,14.0,4,9,38,180000.0
1,1,2.0,3,7,62,60000.0
0,4,9.0,2,9,3,120000.0
0,1,3.0,1,9,63,70000.0
1,5,18.0,1,1,7,210000.0
1,4,9.0,0,1,4,140000.0
0,1,1.0,2,9,63,50000.0
1,4,7.0,4,5,38,110000.0
0,4,2.0,3,9,63,60000.0
1,1,11.0,4,0,3,160000.0
1,1,4.0,2,4,63,75000.0
0,5,16.0,1,9,7,200000.0
1,4,8.0,4,5,3,100000.0
0,1,2.0,1,3,62,55000.0
1,5,12.0,2,4,49,170000.0
0,1,5.0,4,0,63,90000.0
1,1,4.0,1,9,13,80000.0
1,4,14.0,4,9,38,180000.0
1,1,2.0,2,4,62,60000.0
0,4,9.0,4,9,3,120000.0
1,4,5.0,3,1,65,80000.0
0,1,4.0,1,9,23,60000.0
1,1,2.0,2,9,31,50000.0
0,4,18.0,1,1,52,160000.0
1,5,9.0,0,1,8,120000.0
0,2,0.0,4,5,24,40000.0
1,1,10.0,0,2,65,100000.0
0,4,4.0,1,3,51,75000.0
1,5,16.0,0,2,8,140000.0
0,1,2.0,0,2,23,50000.0
1,4,11.0,3,1,52,110000.0
0,1,1.0,4,5,65,45000.0
1,2,4.0,3,7,31,55000.0
0,5,13.0,4,1,8,130000.0
1,1,2.0,2,9,24,50000.0
0,4,7.0,4,9,51,80000.0
1,1,2.0,2,9,31,45000.0
0,2,1.0,4,5,24,32000.0
1,5,12.0,4,1,52,120000.0
0,4,4.0,4,9,65,65000.0
1,1,8.0,2,9,51,95000.0
0,4,5.0,4,9,8,80000.0
0,2,3.0,1,9,23,38000.0
1,4,10.0,1,9,65,110000.0
0,1,2.0,4,9,31,45000.0
1,4,7.0,1,3,51,89000.0
1,2,1.0,4,5,24,32000.0
0,1,5.0,3,8,65,70000.0
1,5,15.0,0,2,8,150000.0
0,1,1.0,0,2,31,40000.0
0,4,9.0,0,9,52,105000.0
1,4,4.0,4,9,65,65000.0
0,5,14.0,3,8,8,140000.0
1,1,3.0,0,1,31,50000.0
0,2,2.0,4,9,24,35000.0
1,4,11.0,2,4,51,115000.0
0,4,5.0,0,9,65,70000.0
1,1,6.0,4,9,65,80000.0
0,2,1.0,0,2,23,30000.0
1,5,13.0,1,3,8,135000.0
0,1,1.0,0,9,31,40000.0
1,4,10.0,4,1,51,105000.0
1,2,2.0,1,9,24,35000.0
0,5,12.0,2,4,52,120000.0
1,4,3.0,3,9,65,55000.0
0,1,2.0,1,1,31,45000.0
1,4,14.0,1,1,8,140000.0
0,1,3.0,0,1,65,55000.0
1,5,11.0,0,9,52,115000.0
0,4,4.0,1,9,51,70000.0
1,2,3.0,0,2,23,38000.0
0,4,13.0,2,4,8,135000.0
1,1,2.0,1,9,31,45000.0
0,4,7.0,1,3,65,85000.0
1,2,1.0,4,1,24,32000.0
0,5,15.0,3,8,52,150000.0
1,1,4.0,1,9,65,65000.0
0,4,1.0,4,1,24,32000.0
1,5,12.0,3,1,8,120000.0
0,1,1.0,0,2,31,40000.0
1,4,9.0,2,9,51,95000.0
1,2,2.0,4,0,24,35000.0
0,5,14.0,0,9,8,140000.0
1,1,3.0,2,6,65,55000.0
0,4,6.0,2,6,52,80000.0
1,5,13.0,3,1,8,135000.0
0,1,2.0,1,1,31,45000.0
1,4,8.0,4,5,51,95000.0
0,2,1.0,3,9,24,32000.0
1,1,5.0,2,4,65,70000.0
0,4,12.0,1,1,8,120000.0
1,4,4.0,1,1,52,70000.0
0,4,7.0,4,0,65,85000.0
1,2,2.0,0,1,23,33000.0
0,5,15.0,0,1,52,150000.0
1,1,3.0,3,7,31,50000.0
0,4,1.0,3,7,24,32000.0
1,5,11.0,3,1,8,115000.0
0,1,1.0,0,2,65,40000.0
1,4,10.0,3,8,51,105000.0
1,2,2.0,3,7,24,35000.0
0,5,13.0,2,9,8,135000.0
1,1,4.0,3,9,65,65000.0
0,4,6.0,0,9,52,80000.0
1,5,14.0,4,0,8,140000.0
0,1,2.0,2,6,31,45000.0
1,4,8.0,3,8,51,95000.0
0,2,1.0,1,1,24,32000.0
1,1,5.0,3,7,65,70000.0
0,4,12.0,1,9,8,120000.0
1,4,4.0,2,9,52,70000.0
0,4,7.0,3,1,65,85000.0
1,2,2.0,0,2,23,33000.0
0,5,15.0,3,9,52,150000.0
1,1,3.0,0,2,31,50000.0
0,4,1.0,2,4,24,32000.0
1,5,11.0,1,3,8,115000.0
0,1,1.0,4,5,65,40000.0
1,4,10.0,0,9,51,105000.0
1,2,2.0,1,9,24,35000.0
0,5,13.0,3,8,8,135000.0
1,1,4.0,1,9,65,65000.0
0,4,6.0,0,2,52,80000.0
1,5,14.0,3,1,8,140000.0
0,1,2.0,2,6,31,45000.0
1,4,8.0,3,1,51,95000.0
0,2,1.0,0,2,24,32000.0
1,1,5.0,3,1,65,70000.0
0,4,12.0,0,1,8,120000.0
1,4,4.0,3,7,52,70000.0
0,4,7.0,0,1,65,85000.0
1,2,2.0,4,5,23,33000.0
0,5,15.0,1,1,52,150000.0
1,1,3.0,2,4,31,50000.0
0,4,1.0,4,5,24,32000.0
1,5,11.0,2,9,8,115000.0
0,1,1.0,2,4,65,40000.0
1,4,10.0,0,1,51,105000.0
1,2,2.0,0,9,24,35000.0
0,5,13.0,3,9,8,135000.0
1,1,4.0,1,1,65,65000.0
0,4,6.0,0,1,52,80000.0
1,5,14.0,4,9,8,140000.0
0,1,2.0,0,2,31,45000.0
1,4,8.0,4,9,51,95000.0
0,2,1.0,2,4,24,32000.0
1,1,5.0,1,9,65,70000.0
0,4,12.0,2,6,8,120000.0
1,4,4.0,1,3,52,70000.0
0,4,7.0,4,1,65,85000.0
1,2,2.0,3,1,23,33000.0
0,5,15.0,3,7,52,150000.0
1,1,3.0,0,2,31,50000.0
0,4,1.0,1,1,24,32000.0
1,5,11.0,1,1,8,115000.0
1,1,2.0,2,6,31,45000.0
0,2,1.0,2,6,24,32000.0
1,5,12.0,1,3,52,120000.0
0,4,4.0,2,4,65,65000.0
1,1,8.0,3,9,51,95000.0
0,4,5.0,3,9,8,80000.0
0,2,3.0,3,7,23,38000.0
1,4,10.0,3,7,65,110000.0
0,1,2.0,4,9,31,45000.0
1,4,7.0,3,9,51,89000.0
1,2,1.0,0,9,24,32000.0
0,1,5.0,0,2,65,70000.0
1,5,15.0,3,8,8,150000.0
0,1,1.0,1,9,31,40000.0
0,4,9.0,2,6,52,105000.0
1,4,4.0,0,9,65,65000.0
0,5,14.0,2,9,8,140000.0
1,1,3.0,4,1,31,50000.0
0,2,2.0,3,7,24,35000.0
1,4,11.0,4,1,51,115000.0
0,4,5.0,0,9,65,70000.0
1,1,6.0,0,2,65,80000.0
0,2,1.0,2,9,23,30000.0
1,5,13.0,4,0,8,135000.0
0,1,1.0,4,1,31,40000.0
1,4,10.0,3,1,51,105000.0
1,2,2.0,2,9,24,35000.0
0,5,12.0,0,9,52,120000.0
1,4,3.0,1,1,65,55000.0
0,1,2.0,4,0,31,45000.0
1,4,14.0,3,1,8,140000.0
0,1,3.0,1,9,65,55000.0
1,5,11.0,2,4,52,115000.0
0,4,4.0,4,5,51,70000.0
1,2,3.0,2,6,23,38000.0
0,4,13.0,4,1,8,135000.0
1,1,2.0,1,9,31,45000.0
0,4,7.0,3,9,65,85000.0
1,2,1.0,2,6,24,32000.0
0,5,15.0,1,1,52,150000.0
1,1,4.0,4,9,65,65000.0
0,4,1.0,0,1,24,32000.0
1,5,12.0,0,9,8,120000.0
0,1,1.0,3,8,31,40000.0
1,4,9.0,1,9,51,95000.0
1,2,2.0,1,3,24,35000.0
0,5,14.0,4,1,8,140000.0
1,1,3.0,3,8,65,55000.0
0,4,6.0,1,1,52,80000.0
1,5,13.0,2,6,8,135000.0
0,1,2.0,3,9,31,45000.0
1,4,8.0,0,1,51,95000.0
0,2,1.0,3,7,24,32000.0
1,1,5.0,1,9,65,70000.0
0,4,12.0,4,0,8,120000.0
1,4,4.0,2,9,52,70000.0
0,4,7.0,2,4,65,85000.0
1,2,2.0,3,7,23,33000.0
0,5,15.0,4,0,52,150000.0
1,1,3.0,2,4,31,50000.0
0,4,1.0,4,5,24,32000.0
1,5,11.0,4,9,8,115000.0
0,1,1.0,2,4,65,40000.0
1,4,10.0,4,1,51,105000.0
1,2,2.0,0,9,24,35000.0
0,5,13.0,4,0,8,135000.0
1,1,4.0,1,3,65,65000.0
0,4,6.0,1,1,52,80000.0
1,5,14.0,0,2,8,140000.0
0,1,2.0,0,9,31,45000.0
1,4,8.0,4,9,51,95000.0
0,2,1.0,0,9,24,32000.0
1,1,5.0,3,9,65,70000.0
0,4,12.0,1,3,8,120000.0
1,4,4.0,3,7,52,70000.0
0,4,7.0,0,1,65,85000.0
1,2,2.0,0,2,23,33000.0
0,5,15.0,0,1,52,150000.0
1,1,3.0,0,2,31,50000.0
0,4,1.0,1,9,24,32000.0
1,5,11.0,0,9,8,115000.0
0,1,1.0,1,3,65,40000.0
1,4,10.0,0,1,51,105000.0
1,2,2.0,1,9,24,35000.0
0,5,13.0,2,6,8,135000.0
1,1,4.0,4,5,65,65000.0
0,4,6.0,2,9,52,80000.0
1,5,14.0,2,4,8,140000.0
0,1,2.0,0,1,31,45000.0
1,4,8.0,3,8,51,95000.0
0,2,1.0,4,1,24,32000.0
1,1,5.0,0,1,65,70000.0
0,4,12.0,4,0,8,120000.0
1,4,4.0,3,9,52,70000.0
0,4,7.0,3,1,65,85000.0
1,2,2.0,1,1,23,33000.0
0,5,15.0,4,9,52,150000.0
1,1,3.0,3,8,31,50000.0
0,4,1.0,1,1,24,32000.0
1,5,11.0,2,9,8,115000.0
0,1,1.0,2,9,65,40000.0
1,4,10.0,2,9,51,105000.0
1,2,2.0,2,4,24,35000.0
0,5,13.0,3,1,8,135000.0
1,1,4.0,3,9,65,65000.0
0,4,6.0,0,1,52,80000.0
1,5,14.0,4,9,8,140000.0
0,1,2.0,3,8,31,45000.0
1,4,8.0,0,2,51,95000.0
0,2,1.0,3,7,24,32000.0
1,1,5.0,2,9,65,70000.0
0,4,12.0,2,4,8,120000.0
1,4,4.0,4,5,52,70000.0
0,4,7.0,4,9,65,85000.0
1,2,2.0,1,1,23,33000.0
0,5,15.0,4,5,52,150000.0
1,1,3.0,3,7,31,50000.0
0,4,1.0,3,9,24,32000.0
1,5,11.0,0,9,8,115000.0
1,1,3.0,2,6,63,60000.0
0,4,9.0,2,6,35,100000.0
1,5,15.0,1,3,4,150000.0
0,1,4.0,2,9,17,55000.0
1,2,1.0,2,6,27,30000.0
0,4,5.0,3,8,62,70000.0
1,1,8.0,3,1,36,90000.0
0,4,2.0,1,9,33,40000.0
1,5,12.0,0,9,4,130000.0
0,1,6.0,0,1,18,75000.0
1,2,2.0,2,9,27,35000.0
0,4,10.0,1,3,35,110000.0
1,1,4.0,1,3,63,65000.0
1,5,18.0,2,4,4,180000.0
0,1,1.0,0,9,29,35000.0
0,4,11.0,2,4,18,120000.0
1,1,6.0,4,5,36,75000.0
0,2,1.0,4,0,27,30000.0
1,5,16.0,4,5,4,160000.0
1,1,3.0,0,1,62,60000.0
0,4,8.0,2,9,33,85000.0
1,1,5.0,2,4,36,70000.0
0,4,3.0,0,2,17,50000.0
1,5,13.0,0,1,4,140000.0
0,1,6.0,3,1,18,75000.0
1,2,2.0,2,4,27,35000.0
0,4,10.0,3,8,35,110000.0
1,1,4.0,1,9,63,65000.0
1,5,18.0,1,9,4,180000.0
0,1,1.0,2,4,29,35000.0
0,4,11.0,2,4,18,120000.0
1,1,6.0,3,7,36,75000.0
0,2,1.0,4,0,27,30000.0
1,5,16.0,1,1,4,160000.0
1,1,3.0,2,4,62,60000.0
0,4,8.0,4,0,33,85000.0
1,1,5.0,3,8,36,70000.0
0,4,3.0,1,3,17,50000.0
1,5,13.0,2,9,4,140000.0
0,1,6.0,0,1,18,75000.0
1,2,2.0,0,9,27,35000.0
0,4,10.0,3,8,35,110000.0
1,1,4.0,0,9,63,65000.0
1,5,18.0,3,9,4,180000.0
0,1,1.0,0,9,29,35000.0
0,4,11.0,3,9,18,120000.0
1,1,6.0,2,6,36,75000.0
0,2,1.0,0,1,27,30000.0
1,5,16.0,0,9,4,160000.0
1,1,3.0,1,9,62,60000.0
0,4,8.0,2,6,33,85000.0
1,1,5.0,3,1,36,70000.0
0,4,3.0,2,4,17,50000.0
1,5,13.0,2,4,4,140000.0
0,1,6.0,1,3,18,75000.0
1,2,2.0,3,9,27,35000.0
0,4,10.0,3,7,35,110000.0
1,1,4.0,2,4,63,65000.0
1,5,18.0,1,3,4,180000.0
0,1,1.0,4,1,29,35000.0
0,4,11.0,0,9,18,120000.0
1,1,6.0,2,4,36,75000.0
0,2,1.0,0,2,27,30000.0
1,5,16.0,1,9,4,160000.0
1,1,3.0,0,1,62,60000.0
0,4,8.0,2,6,33,85000.0
1,1,5.0,2,6,36,70000.0
0,4,3.0,3,1,17,50000.0
1,5,13.0,0,2,4,140000.0
0,1,6.0,0,9,18,75000.0
1,2,2.0,0,9,27,35000.0
0,4,10.0,3,1,35,110000.0
1,1,4.0,4,0,63,65000.0
1,5,18.0,3,1,4,180000.0
0,1,1.0,0,9,29,35000.0
0,4,11.0,0,9,18,120000.0
1,1,6.0,0,9,36,75000.0
0,2,1.0,0,2,27,30000.0
1,5,16.0,1,3,4,160000.0
1,1,3.0,4,0,62,60000.0
0,4,8.0,1,9,33,85000.0
1,1,5.0,2,9,36,70000.0
0,4,3.0,0,1,17,50000.0
1,5,13.0,4,0,4,140000.0
0,1,6.0,2,6,18,75000.0
1,2,2.0,3,9,27,35000.0
0,4,10.0,2,4,35,110000.0
1,1,4.0,3,7,63,65000.0
1,5,18.0,2,9,4,180000.0
0,1,1.0,4,1,29,35000.0
0,4,11.0,1,1,18,120000.0
1,1,6.0,0,1,36,75000.0
0,2,1.0,0,1,27,30000.0
1,5,16.0,2,9,4,160000.0
1,1,3.0,0,1,62,60000.0
0,4,8.0,1,9,33,85000.0
1,1,5.0,4,0,36,70000.0
0,4,3.0,1,9,17,50000.0
1,5,13.0,4,9,4,140000.0
0,1,6.0,3,9,18,75000.0
1,2,2.0,0,2,27,35000.0
0,4,10.0,2,9,35,110000.0
1,1,4.0,2,9,63,65000.0
1,5,18.0,1,9,4,180000.0
0,1,1.0,3,7,29,35000.0
0,4,11.0,1,9,18,120000.0
1,1,6.0,4,9,36,75000.0
0,2,1.0,2,9,27,30000.0
1,5,16.0,0,2,4,160000.0
1,1,3.0,4,0,62,60000.0
0,4,8.0,0,2,33,85000.0
1,1,5.0,1,9,36,70000.0
0,4,3.0,3,8,17,50000.0
1,5,13.0,4,0,4,140000.0
0,1,6.0,0,2,18,75000.0
1,2,2.0,3,8,27,35000.0
0,4,10.0,0,9,35,110000.0
1,1,4.0,0,2,63,65000.0
1,5,18.0,1,3,4,180000.0
0,1,1.0,1,3,29,35000.0
0,4,11.0,2,9,18,120000.0
1,1,6.0,0,2,36,75000.0
0,2,1.0,3,8,27,30000.0
1,5,16.0,3,9,4,160000.0
1,1,3.0,0,9,62,60000.0
1,1,3.0,3,1,63,60000.0
0,4,9.0,3,8,35,100000.0
1,5,15.0,4,1,4,150000.0
0,1,4.0,1,1,17,55000.0
1,2,1.0,1,1,27,30000.0
0,4,5.0,2,4,62,70000.0
1,1,8.0,2,9,36,90000.0
0,4,2.0,1,3,33,40000.0
1,5,12.0,4,9,4,130000.0
0,1,6.0,4,5,18,75000.0
1,2,2.0,0,1,27,35000.0
0,4,10.0,2,9,35,110000.0
1,1,4.0,1,9,63,65000.0
1,5,18.0,3,9,4,180000.0
0,1,1.0,4,5,29,35000.0
0,4,11.0,4,9,18,120000.0
1,1,6.0,2,9,36,75000.0
0,2,1.0,4,5,27,30000.0
1,5,16.0,0,1,4,160000.0
1,1,3.0,1,1,62,60000.0
0,4,8.0,3,8,33,85000.0
1,1,5.0,4,1,36,70000.0
0,4,3.0,4,0,17,50000.0
1,5,13.0,3,8,4,140000.0
0,1,6.0,3,9,18,75000.0
1,2,2.0,2,9,27,35000.0
0,4,10.0,4,9,35,110000.0
1,1,4.0,1,1,63,65000.0
1,5,18.0,1,9,4,180000.0
0,1,1.0,0,9,29,35000.0
0,4,11.0,4,9,18,120000.0
1,1,6.0,2,4,36,75000.0
0,2,1.0,2,4,27,30000.0
1,5,16.0,0,2,4,160000.0
1,1,3.0,3,8,62,60000.0
0,4,8.0,4,1,33,85000.0
1,1,5.0,4,0,36,70000.0
0,4,3.0,3,8,17,50000.0
1,5,13.0,4,5,4,140000.0
0,1,6.0,4,1,18,75000.0
